DB00176,6,P28223,0.15291301736787266,Fluvoxamine,HTR2A
DB00176,7,P27338,0.09175388253738874,Fluvoxamine,MAOB
DB00176,8,P08913,0.0142687703739703,Fluvoxamine,ADRA2A
DB00176,9,P11229,0.008291070404575286,Fluvoxamine,CHRM1
DB00176,10,Q14957,0.006506609266647479,Fluvoxamine,GRIN2C
DB00176,11,P46098,0.005867324496228548,Fluvoxamine,HTR3A
DB00176,12,P35348,0.005724207746389638,Fluvoxamine,ADRA1A
DB00176,13,P28335,0.0054873474022552856,Fluvoxamine,HTR2C
DB00176,14,P18825,0.004379470021107879,Fluvoxamine,ADRA2C
DB00176,15,P14416,0.004053305531785069,Fluvoxamine,DRD2
DB00176,16,Q14524,0.0028530015212492876,Fluvoxamine,SCN5A
DB00176,17,O43526,0.002578449585887385,Fluvoxamine,KCNQ2
DB00176,18,P06276,0.0024582657473337793,Fluvoxamine,BCHE
DB00176,19,P10696,0.002029637910839973,Fluvoxamine,ALPPL2
DB00176,20,P07550,0.0020219895525014167,Fluvoxamine,ADRB2
DB00176,21,P18089,0.001983711976471772,Fluvoxamine,ADRA2B
DB00176,22,P25100,0.0018313397503103544,Fluvoxamine,ADRA1D
DB00176,23,P14867,0.0018023692280510041,Fluvoxamine,GABRA1
DB00176,24,P08173,0.0017078615320954187,Fluvoxamine,CHRM4
DB00176,25,P08908,0.00168187159602169,Fluvoxamine,HTR1A
DB00176,26,P21728,0.0015765568478392162,Fluvoxamine,DRD1
DB00176,27,P08912,0.0014817351888052697,Fluvoxamine,CHRM5
DB00176,28,P08172,0.0012537337924953943,Fluvoxamine,CHRM2
DB00176,29,P11511,0.001234627253719592,Fluvoxamine,CYP19A1
DB00176,30,P34969,0.0012229372057672246,Fluvoxamine,HTR7
DB00177,1,P30556,0.9914365713561566,Valsartan,AGTR1
DB00177,2,P35372,0.18682725255583515,Valsartan,OPRM1
DB00177,3,P41145,0.11653044353720628,Valsartan,OPRK1
DB00177,4,P05412,0.015741848320248823,Valsartan,JUN
DB00177,5,P30518,0.011853421446111106,Valsartan,AVPR2
DB00177,6,P46098,0.011425084796595103,Valsartan,HTR3A
DB00177,7,Q99519,0.011240149040099205,Valsartan,NEU1
DB00177,8,P25024,0.01008744057550891,Valsartan,CXCR1
DB00177,9,P35354,0.008430860703854359,Valsartan,PTGS2
DB00177,10,P23219,0.008029529279582653,Valsartan,PTGS1
DB00177,11,P37231,0.007050376623969454,Valsartan,PPARG
DB00177,12,P00374,0.0069324415549521,Valsartan,DHFR
DB00177,13,P03372,0.006128562490125947,Valsartan,ESR1
DB00177,14,Q12809,0.0043844788640044485,Valsartan,KCNH2
DB00177,15,O43497,0.0040959126419645026,Valsartan,CACNA1G
DB00177,16,P11229,0.0030165571356003855,Valsartan,CHRM1
DB00177,17,Q05586,0.0028587561450310927,Valsartan,GRIN1
DB00177,18,Q9H244,0.0026878280848899026,Valsartan,P2RY12
DB00177,19,P05107,0.00225367719454515,Valsartan,ITGB2
DB00177,20,Q99808,0.0021700847633767647,Valsartan,SLC29A1
DB00177,21,P35348,0.0017298274823667156,Valsartan,ADRA1A
DB00177,22,P14555,0.0015478677585018495,Valsartan,PLA2G2A
DB00177,23,P01374,0.0014732439215228922,Valsartan,LTA
DB00177,24,Q9NZV8,0.0013542630536385973,Valsartan,KCND2
DB00177,25,P01133,0.0013446730312020067,Valsartan,EGF
DB00177,26,P01584,0.0012911594090997086,Valsartan,IL1B
DB00177,27,P62942,0.0011778548593532625,Valsartan,FKBP1A
DB00177,28,Q9Y233,0.0011690081699549427,Valsartan,PDE10A
DB00177,29,P00797,0.001100553234563122,Valsartan,REN
DB00177,30,P11388,0.0010706914540410245,Valsartan,TOP2A
DB00178,1,P12821,0.9991231783621652,Ramipril,ACE
DB00178,2,Q9BYF1,0.11836039256899648,Ramipril,ACE2
DB00178,3,P35372,0.006111458288203131,Ramipril,OPRM1
DB00178,4,P37231,0.0034643201061463165,Ramipril,PPARG
DB00178,5,Q8TCU5,0.0029442104428333647,Ramipril,GRIN3A
DB00178,6,P27169,0.0026734330505418114,Ramipril,PON1
DB00178,7,P41143,0.0021914549093693743,Ramipril,OPRD1
DB00178,8,P35354,0.00201883197388408,Ramipril,PTGS2
DB00178,9,P04035,0.001784295948707542,Ramipril,HMGCR
DB00178,10,P23219,0.0012443493164319033,Ramipril,PTGS1
DB00178,11,P09917,0.0009002440402117997,Ramipril,ALOX5
DB00178,12,P00797,0.0008326209998374304,Ramipril,REN
DB00178,13,Q9Y5Y9,0.0007666465846264686,Ramipril,SCN10A
DB00178,14,P03372,0.0007623980591072783,Ramipril,ESR1
DB00178,15,Q12809,0.0007179352950855571,Ramipril,KCNH2
DB00178,16,Q09428,0.0006275681944717897,Ramipril,ABCC8
DB00178,17,P11388,0.0005756836385953639,Ramipril,TOP2A
DB00178,18,P14867,0.0004867791077619535,Ramipril,GABRA1
DB00178,19,P15692,0.00044619033991942774,Ramipril,VEGFA
DB00178,20,P04818,0.00040812461629653404,Ramipril,TYMS
DB00178,21,P01178,0.00032701642939629864,Ramipril,OXT
DB00178,22,Q14524,0.00031197768041935775,Ramipril,SCN5A
DB00178,23,P05164,0.0003059545975554191,Ramipril,MPO
DB00178,24,Q15822,0.0002980964900704424,Ramipril,CHRNA2
DB00178,25,P11229,0.00026912535581292014,Ramipril,CHRM1
DB00178,26,P30556,0.00025355704930417995,Ramipril,AGTR1
DB00178,27,P08913,0.00023141166555964055,Ramipril,ADRA2A
DB00178,28,P00533,0.00016759570804587693,Ramipril,EGFR
DB00178,29,P00374,0.00015669857172004718,Ramipril,DHFR
DB00178,30,O00222,0.00015283683574308235,Ramipril,GRM8
DB00180,1,P04150,0.9986763805622376,Flunisolide,NR3C1
DB00180,2,P10275,0.19318824572056711,Flunisolide,AR
DB00180,3,P06401,0.01206805982783018,Flunisolide,PGR
DB00180,4,P08235,0.011482657216141237,Flunisolide,NR3C2
DB00180,5,P11511,0.010096547383759959,Flunisolide,CYP19A1
DB00180,6,P04035,0.006039589823177784,Flunisolide,HMGCR
DB00180,7,P35228,0.005557274331829296,Flunisolide,NOS2
DB00180,8,P06276,0.004865474294403141,Flunisolide,BCHE
DB00180,9,P35354,0.004059793360801384,Flunisolide,PTGS2
DB00180,10,P23219,0.0028226228715936097,Flunisolide,PTGS1
DB00180,11,P00374,0.0027051835769599133,Flunisolide,DHFR
DB00180,12,P52209,0.0015117163177582721,Flunisolide,PGD
DB00180,13,P19793,0.0011202210000418994,Flunisolide,RXRA
DB00180,14,P04083,0.0009016675866748497,Flunisolide,ANXA1
DB00180,15,O76074,0.000833446817800331,Flunisolide,PDE5A
DB00180,16,P07339,0.0008160970387513842,Flunisolide,CTSD
DB00180,17,Q8TCU5,0.000758172509913005,Flunisolide,GRIN3A
DB00180,18,P12821,0.0006633951085429962,Flunisolide,ACE
DB00180,19,P42345,0.0006123718212195025,Flunisolide,MTOR
DB00180,20,Q16739,0.0005529719162906223,Flunisolide,UGCG
DB00180,21,P10253,0.00047850342900251984,Flunisolide,GAA
DB00180,22,Q14524,0.0004708919041672997,Flunisolide,SCN5A
DB00180,23,P22303,0.00040297046278875106,Flunisolide,ACHE
DB00180,24,Q09428,0.000355042314484433,Flunisolide,ABCC8
DB00180,25,Q07343,0.00028630488073715175,Flunisolide,PDE4B
DB00180,26,P13631,0.00028132733012343905,Flunisolide,RARG
DB00180,27,P27169,0.00025745431629417635,Flunisolide,PON1
DB00180,28,O00244,0.0002478720042609183,Flunisolide,ATOX1
DB00180,29,P27815,0.00023432697983736295,Flunisolide,PDE4A
DB00180,30,P31939,0.00021518461642644094,Flunisolide,ATIC
DB00181,1,P22888,0.751525959754007,Baclofen,LHCGR
DB00181,2,O00180,0.2913637544887644,Baclofen,KCNK1
DB00181,3,O75899,0.18946038199517082,Baclofen,GABBR2
DB00181,4,Q9Y2I1,0.18321808231877318,Baclofen,NISCH
DB00181,5,P14679,0.15420804276427585,Baclofen,TYR
DB00181,6,O00555,0.07823791232878845,Baclofen,CACNA1A
DB00181,7,P61160,0.0721550022000954,Baclofen,ACTR2
DB00181,8,P36544,0.06913660132489736,Baclofen,CHRNA7
DB00181,9,P26358,0.065795077394394,Baclofen,DNMT1
DB00181,10,P01374,0.049738491558254584,Baclofen,LTA
DB00181,11,P11229,0.046477665079501386,Baclofen,CHRM1
DB00181,12,P04818,0.03766509673583582,Baclofen,TYMS
DB00181,13,P02675,0.030370560315001686,Baclofen,FGB
DB00181,14,Q8TCU5,0.029670074976928404,Baclofen,GRIN3A
DB00181,15,P30542,0.027459479728985787,Baclofen,ADORA1
DB00181,16,P21397,0.02670291074291565,Baclofen,MAOA
DB00181,17,P42345,0.025282765198025234,Baclofen,MTOR
DB00181,18,Q09470,0.02325513046249432,Baclofen,KCNA1
DB00181,19,Q00975,0.02285437560171228,Baclofen,CACNA1B
DB00181,20,P18545,0.02186900151238085,Baclofen,PDE6G
DB00181,21,Q99497,0.020792886533846835,Baclofen,PARK7
DB00181,22,Q13224,0.02064212128275819,Baclofen,GRIN2B
DB00181,23,P06276,0.020019664892189107,Baclofen,BCHE
DB00181,24,Q01959,0.019028226713681765,Baclofen,SLC6A3
DB00181,25,P10721,0.018129537109646196,Baclofen,KIT
DB00181,26,Q16739,0.017344622070046188,Baclofen,UGCG
DB00181,27,P47901,0.013632031272577064,Baclofen,AVPR1B
DB00181,28,P09622,0.012747455591564668,Baclofen,DLD
DB00181,29,P05023,0.01210448702067413,Baclofen,ATP1A1
DB00181,30,P35869,0.010916894784572763,Baclofen,AHR
DB00182,1,P31645,0.9901596509562294,Amphetamine,SLC6A4
DB00182,2,Q01959,0.980882391022093,Amphetamine,SLC6A3
DB00182,3,P23975,0.9803773085044387,Amphetamine,SLC6A2
DB00182,4,P27338,0.8588952399882436,Amphetamine,MAOB
DB00182,5,P21397,0.5536319609763609,Amphetamine,MAOA
DB00182,6,Q05940,0.18642751149942052,Amphetamine,SLC18A2
DB00182,7,P08913,0.11055459624760382,Amphetamine,ADRA2A
DB00182,8,P32297,0.09553635569840169,Amphetamine,CHRNA3
DB00182,9,P35348,0.0930494650171657,Amphetamine,ADRA1A
DB00182,10,P46098,0.0714125461925455,Amphetamine,HTR3A
DB00182,11,Q14524,0.06084889282811715,Amphetamine,SCN5A
DB00182,12,Q8TCU5,0.057869739070468586,Amphetamine,GRIN3A
DB00182,13,P22303,0.017561479726910446,Amphetamine,ACHE
DB00182,14,O15399,0.016693148104752423,Amphetamine,GRIN2D
DB00182,15,P28223,0.01628698316054016,Amphetamine,HTR2A
DB00182,16,P35368,0.013485198186128988,Amphetamine,ADRA1B
DB00182,17,P35869,0.012852263992689373,Amphetamine,AHR
DB00182,18,P06276,0.011499970835312014,Amphetamine,BCHE
DB00182,19,O15554,0.008198134438089694,Amphetamine,KCNN4
DB00182,20,P62158,0.007457598997379087,Amphetamine,CALM1
DB00182,21,P11511,0.0073784281684365115,Amphetamine,CYP19A1
DB00182,22,O60391,0.00716155152059291,Amphetamine,GRIN3B
DB00182,23,P11229,0.006814303729763206,Amphetamine,CHRM1
DB00182,24,Q05586,0.006393166499099411,Amphetamine,GRIN1
DB00182,25,P14867,0.00521810405451097,Amphetamine,GABRA1
DB00182,26,Q13224,0.004940840836528416,Amphetamine,GRIN2B
DB00182,27,P30542,0.004549781649181664,Amphetamine,ADORA1
DB00182,28,P11684,0.004475694169125316,Amphetamine,SCGB1A1
DB00182,29,Q9Y233,0.004222155811001474,Amphetamine,PDE10A
DB00182,30,P20309,0.003730443346317319,Amphetamine,CHRM3
DB00184,1,P32297,0.999753247701494,Nicotine,CHRNA3
DB00184,2,P36544,0.9996545511754642,Nicotine,CHRNA7
DB00184,3,P30532,0.9980537499182142,Nicotine,CHRNA5
DB00184,4,P17787,0.9977309747757223,Nicotine,CHRNB2
DB00184,5,P43681,0.9977225241558043,Nicotine,CHRNA4
DB00184,6,P30926,0.9973637061089791,Nicotine,CHRNB4
DB00184,7,P11230,0.8727469682078632,Nicotine,CHRNB1
DB00184,8,P22303,0.20455952213865772,Nicotine,ACHE
DB00184,9,Q13002,0.14811879653182722,Nicotine,GRIK2
DB00184,10,P15538,0.11544509443853983,Nicotine,CYP11B1
DB00184,11,P06276,0.0945216649868011,Nicotine,BCHE
DB00184,12,Q8TCU5,0.09444980768974583,Nicotine,GRIN3A
DB00184,13,P07510,0.06161493464471196,Nicotine,CHRNG
DB00184,14,P05108,0.048571526106383746,Nicotine,CYP11A1
DB00184,15,P42261,0.027954122329922983,Nicotine,GRIA1
DB00184,16,Q07001,0.0273060834306914,Nicotine,CHRND
DB00184,17,P28223,0.02056835746405612,Nicotine,HTR2A
DB00184,18,P02708,0.01928659397600144,Nicotine,CHRNA1
DB00184,19,P21964,0.0191504763079806,Nicotine,COMT
DB00184,20,P08913,0.018714591779732292,Nicotine,ADRA2A
DB00184,21,P11229,0.01597068285462311,Nicotine,CHRM1
DB00184,22,P14416,0.015923442986260528,Nicotine,DRD2
DB00184,23,P41145,0.014716321441085218,Nicotine,OPRK1
DB00184,24,P23469,0.012323948696649255,Nicotine,PTPRE
DB00184,25,P42262,0.01204762402233645,Nicotine,GRIA2
DB00184,26,P31645,0.011734419161170559,Nicotine,SLC6A4
DB00184,27,P05023,0.01128537453348294,Nicotine,ATP1A1
DB00184,28,P14867,0.010844996302928081,Nicotine,GABRA1
DB00184,29,Q9Y2I1,0.009270655193913702,Nicotine,NISCH
DB00184,30,Q9NPC2,0.009154140017878802,Nicotine,KCNK9
DB00185,1,P11229,0.9955421473524525,Cevimeline,CHRM1
DB00185,2,P20309,0.6410073037310361,Cevimeline,CHRM3
DB00185,3,Q15822,0.2839446072873626,Cevimeline,CHRNA2
DB00185,4,P08172,0.12919748187088864,Cevimeline,CHRM2
DB00185,5,P06276,0.10783906080820592,Cevimeline,BCHE
DB00185,6,P52209,0.10089654281133072,Cevimeline,PGD
DB00185,7,P46098,0.10071195619262131,Cevimeline,HTR3A
DB00185,8,P00797,0.0871205064287157,Cevimeline,REN
DB00185,9,P23975,0.07762245013002356,Cevimeline,SLC6A2
DB00185,10,Q12809,0.0413542056954514,Cevimeline,KCNH2
DB00185,11,P27815,0.035773510158998476,Cevimeline,PDE4A
DB00185,12,P31645,0.03491454130155239,Cevimeline,SLC6A4
DB00185,13,P14416,0.03150094720945664,Cevimeline,DRD2
DB00185,14,P30542,0.02619914424020302,Cevimeline,ADORA1
DB00185,15,P22303,0.018122118174341718,Cevimeline,ACHE
DB00185,16,P35869,0.015117530640262281,Cevimeline,AHR
DB00185,17,P03372,0.013517996472413689,Cevimeline,ESR1
DB00185,18,O43451,0.010812007763807288,Cevimeline,MGAM
DB00185,19,P04818,0.010380656970906878,Cevimeline,TYMS
DB00185,20,P08913,0.010354921041670035,Cevimeline,ADRA2A
DB00185,21,Q9UK17,0.009555379593478882,Cevimeline,KCND3
DB00185,22,Q05940,0.008965936139095501,Cevimeline,SLC18A2
DB00185,23,Q9Y5Y9,0.007263113725998413,Cevimeline,SCN10A
DB00185,24,Q16739,0.006884331319804261,Cevimeline,UGCG
DB00185,25,Q14524,0.006876738687654531,Cevimeline,SCN5A
DB00185,26,P14867,0.005377399715135248,Cevimeline,GABRA1
DB00185,27,Q13224,0.004862887956012597,Cevimeline,GRIN2B
DB00185,28,Q8TCU5,0.0047952235089188,Cevimeline,GRIN3A
DB00185,29,Q9NZV8,0.0041762832455818025,Cevimeline,KCND2
DB00185,30,P21397,0.003968848658647069,Cevimeline,MAOA
DB00186,1,Q99928,0.9999898424939276,Lorazepam,GABRG3
DB00186,2,P28476,0.9999838048211948,Lorazepam,GABRR2
DB00186,3,P18505,0.9999817230310097,Lorazepam,GABRB1
DB00186,4,P18507,0.9999784800296492,Lorazepam,GABRG2
DB00186,5,P24046,0.9999744150666611,Lorazepam,GABRR1
DB00186,6,O14764,0.9999704843062861,Lorazepam,GABRD
DB00186,7,Q8N1C3,0.9999661014475241,Lorazepam,GABRG1
DB00186,8,P47870,0.9999600451824497,Lorazepam,GABRB2
DB00186,9,P14867,0.9999543837004045,Lorazepam,GABRA1
DB00186,10,P48169,0.9999354356670159,Lorazepam,GABRA4
DB00186,11,P34903,0.9999186114302415,Lorazepam,GABRA3
DB00186,12,P28472,0.9998375972851749,Lorazepam,GABRB3
DB00186,13,P30536,0.9997791010512258,Lorazepam,TSPO
DB00186,14,P23416,0.0623596983362243,Lorazepam,GLRA2
DB00186,15,P48167,0.015875425662530456,Lorazepam,GLRB
DB00186,16,P62913,0.008576297995638403,Lorazepam,RPL11
DB00186,17,P43681,0.003842938331217584,Lorazepam,CHRNA4
DB00186,18,Q8TCU5,0.003740163432946969,Lorazepam,GRIN3A
DB00186,19,P36544,0.0027884406477241535,Lorazepam,CHRNA7
DB00186,20,Q13002,0.002257880799240125,Lorazepam,GRIK2
DB00186,21,P46098,0.0017389571931352176,Lorazepam,HTR3A
DB00186,22,Q12809,0.0015726396353784834,Lorazepam,KCNH2
DB00186,23,P10275,0.0015706597047378539,Lorazepam,AR
DB00186,24,P01270,0.001396870657345416,Lorazepam,PTH
DB00186,25,Q14524,0.001353860155231703,Lorazepam,SCN5A
DB00186,26,P02675,0.0013381294878177113,Lorazepam,FGB
DB00186,27,Q09470,0.0012662729959577077,Lorazepam,KCNA1
DB00186,28,P62158,0.0012401022050347002,Lorazepam,CALM1
DB00186,29,P23975,0.0011057722026599245,Lorazepam,SLC6A2
DB00186,30,Q16775,0.0010491599045570155,Lorazepam,HAGH
DB00187,1,P07550,0.9998014238550126,Esmolol,ADRB2
DB00187,2,P08588,0.9952779677817585,Esmolol,ADRB1
DB00187,3,P35348,0.10844085975033071,Esmolol,ADRA1A
DB00187,4,Q12809,0.036018024775927006,Esmolol,KCNH2
DB00187,5,P13945,0.015139203202069084,Esmolol,ADRB3
DB00187,6,P62158,0.0035789415918654004,Esmolol,CALM1
DB00187,7,P22303,0.0026479598332954215,Esmolol,ACHE
DB00187,8,P28222,0.0026000090943244245,Esmolol,HTR1B
DB00187,9,Q14524,0.0015128349727058113,Esmolol,SCN5A
DB00187,10,P14867,0.0010131139533132646,Esmolol,GABRA1
DB00187,11,P00918,0.0010002765984992556,Esmolol,CA2
DB00187,12,P08913,0.0008858254997178829,Esmolol,ADRA2A
DB00187,13,Q05940,0.0006124123640453315,Esmolol,SLC18A2
DB00187,14,P09917,0.0006017535852304586,Esmolol,ALOX5
DB00187,15,P25100,0.0005743064256147856,Esmolol,ADRA1D
DB00187,16,P04818,0.0004606104089491311,Esmolol,TYMS
DB00187,17,P23975,0.0004129635402896666,Esmolol,SLC6A2
DB00187,18,P35869,0.00032745727017982965,Esmolol,AHR
DB00187,19,P14416,0.00027577172357217674,Esmolol,DRD2
DB00187,20,P29275,0.00026446969455496414,Esmolol,ADORA2B
DB00187,21,P11229,0.00026364722953181737,Esmolol,CHRM1
DB00187,22,P21728,0.0002494971905732364,Esmolol,DRD1
DB00187,23,Q9NZV8,0.00023899087915207564,Esmolol,KCND2
DB00187,24,P30542,0.00023517070896126436,Esmolol,ADORA1
DB00187,25,Q8TCU5,0.00021881554772570488,Esmolol,GRIN3A
DB00187,26,P37231,0.00021659485016391867,Esmolol,PPARG
DB00187,27,P25021,0.00018109278517610333,Esmolol,HRH2
DB00187,28,Q9UK17,0.00017612942334608932,Esmolol,KCND3
DB00187,29,P41143,0.00017038845882978718,Esmolol,OPRD1
DB00187,30,O15399,0.00016116730337968206,Esmolol,GRIN2D
